query,hit,identity,count
"pH12-28F::IQI8EWF01CRR3W rank=0629913 x=1019.5 y=1658.5 length=478","Sphingomonas sp -I88.95 Q470"
"pH12-28F::IQI8EWF01CRR3W rank=0629913 x=1019.5 y=1658.5 length=478","Agrobacterium sp -I88.95 Q470"
"pH12-28F::IQI8EWF01CRR3W rank=0629913 x=1019.5 y=1658.5 length=478","Sphingomonas sp -I88.95 Q470"
"pH2_s-28F::IQMTTU202EY7EJ rank=0132478 x=1924.0 y=425.5 length=478","Synechococcus sp -I87.54 Q470"
"pH2_s-28F::IQMTTU202EY7EJ rank=0132478 x=1924.0 y=425.5 length=478","Planktothrix agardhii -I86.47 Q470"
"pH2_r-28F::IQI8EWF01COUMQ rank=0441845 x=986.0 y=128.5 length=478","Symploca sp -I88.69 Q470"
"96-28F::IQI8EWF01ERFVF rank=0568996 x=1835.5 y=2697.0 length=478","Massilia sp -I99.54 Q470"
"96-28F::IQI8EWF01ERFVF rank=0568996 x=1835.5 y=2697.0 length=478","Serratia sp -I99.54 Q470"
"96-28F::IQI8EWF01ERFVF rank=0568996 x=1835.5 y=2697.0 length=478","Serratia liquefaciens -I99.08 Q470"
"96-28F::IQI8EWF01ERFVF rank=0568996 x=1835.5 y=2697.0 length=478","Serratia proteamaculans -I99.08 Q470"
"96-28F::IQI8EWF01ERFVF rank=0568996 x=1835.5 y=2697.0 length=478","Serratia sp -I99.08 Q470"
"pH2_r-28F::IQI8EWF01AX3AI rank=0543383 x=271.5 y=664.0 length=477","Brevundimonas sp -I87.10 Q469"
"pH2_r-28F::IQI8EWF01AX3AI rank=0543383 x=271.5 y=664.0 length=477","Brevundimonas sp -I87.10 Q469"
"pH2_r-28F::IQI8EWF01CPRNK rank=0601976 x=996.5 y=1966.0 length=477","Chroogloeocystis siderophila -I90.32 Q469"
"pH2_r-28F::IQI8EWF01CZWS0 rank=0403818 x=1112.5 y=66.0 length=477","Symploca sp -I88.54 Q469"
"pH2_r-28F::IQI8EWF01CZWS0 rank=0403818 x=1112.5 y=66.0 length=477","Anabaena sp -I87.12 Q469"
"pH2_r-28F::IQI8EWF01CZWS0 rank=0403818 x=1112.5 y=66.0 length=477","Dolichospermum lemmermanii -I86.81 Q469"
"pH2_r-28F::IQI8EWF01CZWS0 rank=0403818 x=1112.5 y=66.0 length=477","Anabaena sp -I86.81 Q469"
"pH2_r-28F::IQI8EWF01CZWS0 rank=0403818 x=1112.5 y=66.0 length=477","Anabaena sp -I86.81 Q469"
"pH2_r-28F::IQI8EWF01ETQH9 rank=0851253 x=1861.0 y=3295.0 length=477","Symploca sp -I88.65 Q469"
"pH2_r-28F::IQI8EWF01ETQH9 rank=0851253 x=1861.0 y=3295.0 length=477","Aphanizomenon gracile -I86.85 Q469"
"pH12-28F::IQI8EWF01ALLG0 rank=0836458 x=128.5 y=3426.0 length=477","Phormidium sp -I90.83 Q469"
"pH12-28F::IQI8EWF01ALLG0 rank=0836458 x=128.5 y=3426.0 length=477","Sphingomonas sp -I88.95 Q469"
"pH12-28F::IQI8EWF01ALLG0 rank=0836458 x=128.5 y=3426.0 length=477","Sphingomonas sp -I88.95 Q469"
"pH12-28F::IQI8EWF01ALLG0 rank=0836458 x=128.5 y=3426.0 length=477","Agrobacterium sp -I88.95 Q469"
"pH12-28F::IQI8EWF01ALLG0 rank=0836458 x=128.5 y=3426.0 length=477","Sphingomonas sp -I88.95 Q469"
"pH2_s-28F::IQMTTU203GDH5Z rank=0322526 x=2497.0 y=165.0 length=490","Planktothrix agardhii -I85.48 Q469"
"pH2_s-28F::IQMTTU203FO8Y4 rank=0050088 x=2220.0 y=3102.5 length=477","Plectonema cf battersii -I87.50 Q469"
"pH2_s-28F::IQMTTU203G1XL9 rank=0372331 x=2775.5 y=1247.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU203G1XL9 rank=0372331 x=2775.5 y=1247.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203G1XL9 rank=0372331 x=2775.5 y=1247.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203G1XL9 rank=0372331 x=2775.5 y=1247.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203G1XL9 rank=0372331 x=2775.5 y=1247.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203F9BXI rank=0189245 x=2449.0 y=2068.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU203F9BXI rank=0189245 x=2449.0 y=2068.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203F9BXI rank=0189245 x=2449.0 y=2068.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203F9BXI rank=0189245 x=2449.0 y=2068.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203F9BXI rank=0189245 x=2449.0 y=2068.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FY3G3 rank=0301363 x=2332.5 y=3781.0 length=477","Phormidium sp -I90.52 Q469"
"pH2_s-28F::IQMTTU203FY3G3 rank=0301363 x=2332.5 y=3781.0 length=477","Fulvimarina sp -I90.72 Q469"
"pH2_s-28F::IQMTTU203FY3G3 rank=0301363 x=2332.5 y=3781.0 length=477","Fulvimarina sp -I90.72 Q469"
"pH2_s-28F::IQMTTU203FY3G3 rank=0301363 x=2332.5 y=3781.0 length=477","Fulvimarina sp -I90.72 Q469"
"pH2_s-28F::IQMTTU203FY3G3 rank=0301363 x=2332.5 y=3781.0 length=477","Rhodomicrobium sp -I90.72 Q469"
"pH2_s-28F::IQMTTU203GQOWE rank=0369614 x=2647.5 y=1020.0 length=477","Phormidium sp -I90.87 Q469"
"pH2_s-28F::IQMTTU203GQOWE rank=0369614 x=2647.5 y=1020.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GQOWE rank=0369614 x=2647.5 y=1020.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GQOWE rank=0369614 x=2647.5 y=1020.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GQOWE rank=0369614 x=2647.5 y=1020.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GNAQE rank=0278638 x=2608.0 y=2436.5 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU203GNAQE rank=0278638 x=2608.0 y=2436.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GNAQE rank=0278638 x=2608.0 y=2436.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GNAQE rank=0278638 x=2608.0 y=2436.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GNAQE rank=0278638 x=2608.0 y=2436.5 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FUB2D rank=0376230 x=2278.0 y=2819.5 length=477","Phormidium sp -I90.43 Q469"
"pH2_s-28F::IQMTTU203FUB2D rank=0376230 x=2278.0 y=2819.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FUB2D rank=0376230 x=2278.0 y=2819.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FUB2D rank=0376230 x=2278.0 y=2819.5 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FUB2D rank=0376230 x=2278.0 y=2819.5 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GI57M rank=0193106 x=2561.0 y=2464.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU203GI57M rank=0193106 x=2561.0 y=2464.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GI57M rank=0193106 x=2561.0 y=2464.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GI57M rank=0193106 x=2561.0 y=2464.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203GI57M rank=0193106 x=2561.0 y=2464.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"salt-28F::IQI8EWF01ELX8D rank=0374971 x=1773.0 y=507.0 length=477","Plectonema cf battersii -I90.11 Q469"
"salt-28F::IQI8EWF01ELX8D rank=0374971 x=1773.0 y=507.0 length=477","Crocosphaera watsonii -I90.35 Q469"
"salt-28F::IQI8EWF01ELX8D rank=0374971 x=1773.0 y=507.0 length=477","Aphanocapsa sp -I90.35 Q469"
"salt-28F::IQI8EWF01ELX8D rank=0374971 x=1773.0 y=507.0 length=477","Gloeocapsa sp -I89.96 Q469"
"salt-28F::IQI8EWF01ELX8D rank=0374971 x=1773.0 y=507.0 length=477","Gloeocapsa sp -I89.96 Q469"
"pH2_s-28F::IQMTTU203FXZ41 rank=0302227 x=2320.0 y=1955.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU203FXZ41 rank=0302227 x=2320.0 y=1955.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FXZ41 rank=0302227 x=2320.0 y=1955.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FXZ41 rank=0302227 x=2320.0 y=1955.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203FXZ41 rank=0302227 x=2320.0 y=1955.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU203HABJT rank=0277471 x=2870.0 y=3431.5 length=477","Phormidium sp -I90.48 Q469"
"pH2_s-28F::IQMTTU203HABJT rank=0277471 x=2870.0 y=3431.5 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU203HABJT rank=0277471 x=2870.0 y=3431.5 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU203HABJT rank=0277471 x=2870.0 y=3431.5 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU203HABJT rank=0277471 x=2870.0 y=3431.5 length=477","Rhodomicrobium sp -I90.67 Q469"
"pH2_s-28F::IQMTTU202DR6M9 rank=0356989 x=1434.5 y=275.0 length=504","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DR6M9 rank=0356989 x=1434.5 y=275.0 length=504","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DR6M9 rank=0356989 x=1434.5 y=275.0 length=504","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DR6M9 rank=0356989 x=1434.5 y=275.0 length=504","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DR6M9 rank=0356989 x=1434.5 y=275.0 length=504","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DL8QC rank=0246699 x=1366.0 y=1570.0 length=477","Synechococcus sp -I87.30 Q469"
"pH2_s-28F::IQMTTU202DL8QC rank=0246699 x=1366.0 y=1570.0 length=477","Synechococcus sp -I87.30 Q469"
"pH2_s-28F::IQMTTU202DL8QC rank=0246699 x=1366.0 y=1570.0 length=477","Synechococcus sp -I87.30 Q469"
"pH2_s-28F::IQMTTU202ENEY5 rank=0273718 x=1789.5 y=3327.5 length=477","Plectonema cf battersii -I87.42 Q469"
"pH2_s-28F::IQMTTU202DOBRI rank=0220545 x=1390.0 y=508.0 length=477","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DOBRI rank=0220545 x=1390.0 y=508.0 length=477","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DOBRI rank=0220545 x=1390.0 y=508.0 length=477","Synechococcus sp -I87.06 Q469"
"pH2_s-28F::IQMTTU202DZJD9 rank=0336141 x=1517.0 y=3423.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU202DZJD9 rank=0336141 x=1517.0 y=3423.0 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU202DZJD9 rank=0336141 x=1517.0 y=3423.0 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU202DZJD9 rank=0336141 x=1517.0 y=3423.0 length=477","Fulvimarina sp -I90.67 Q469"
"pH2_s-28F::IQMTTU202DZJD9 rank=0336141 x=1517.0 y=3423.0 length=477","Rhodomicrobium sp -I90.67 Q469"
"pH2_s-28F::IQMTTU202DTA7D rank=0345264 x=1446.5 y=3687.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU202DTA7D rank=0345264 x=1446.5 y=3687.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202DTA7D rank=0345264 x=1446.5 y=3687.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202DTA7D rank=0345264 x=1446.5 y=3687.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202DTA7D rank=0345264 x=1446.5 y=3687.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202C7FE7 rank=0249570 x=1197.0 y=2625.0 length=477","Phormidium sp -I90.95 Q469"
"pH2_s-28F::IQMTTU202C7FE7 rank=0249570 x=1197.0 y=2625.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202C7FE7 rank=0249570 x=1197.0 y=2625.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202C7FE7 rank=0249570 x=1197.0 y=2625.0 length=477","Fulvimarina sp -I91.19 Q469"
"pH2_s-28F::IQMTTU202C7FE7 rank=0249570 x=1197.0 y=2625.0 length=477","Rhodomicrobium sp -I91.19 Q469"
"90-28F::IQI8EWF01BIGHQ rank=0537567 x=503.5 y=620.0 length=477","Pseudomonas sp -I99.54 Q469"
"90-28F::IQI8EWF01BIGHQ rank=0537567 x=503.5 y=620.0 length=477","Pseudomonas stutzeri -I99.54 Q469"
"90-28F::IQI8EWF01BIGHQ rank=0537567 x=503.5 y=620.0 length=477","Pseudomonas sp -I99.54 Q469"
"90-28F::IQI8EWF01BIGHQ rank=0537567 x=503.5 y=620.0 length=477","Pseudomonas sp -I99.54 Q469"
"90-28F::IQI8EWF01BIGHQ rank=0537567 x=503.5 y=620.0 length=477","Pseudomonas sp -I99.54 Q469"
"106-28F::IQI8EWF01BTA1T rank=0723582 x=626.0 y=2975.5 length=566","Burkholderia sp -I99.47 Q469"
"106-28F::IQI8EWF01BTA1T rank=0723582 x=626.0 y=2975.5 length=566","Burkholderia sp -I99.47 Q469"
"106-28F::IQI8EWF01BTA1T rank=0723582 x=626.0 y=2975.5 length=566","Burkholderia sp -I99.47 Q469"
"106-28F::IQI8EWF01BTA1T rank=0723582 x=626.0 y=2975.5 length=566","Burkholderia sp -I99.47 Q469"
"106-28F::IQI8EWF01BTA1T rank=0723582 x=626.0 y=2975.5 length=566","Burkholderia fungorum -I99.47 Q469"
"in-28F::IRKBNVN04II2LD rank=0019052 x=3380.0 y=2383.5 length=477","Crocosphaera watsonii -I92.24 Q469"
"in-28F::IRKBNVN04II2LD rank=0019052 x=3380.0 y=2383.5 length=477","Cyanothece sp -I91.27 Q469"
"in-28F::IRKBNVN04II2LD rank=0019052 x=3380.0 y=2383.5 length=477","Cyanothece sp -I91.27 Q469"
"in-28F::IRKBNVN04II2LD rank=0019052 x=3380.0 y=2383.5 length=477","Dolichospermum circinale -I91.84 Q469"
"in-28F::IRKBNVN04II2LD rank=0019052 x=3380.0 y=2383.5 length=477","Cyanothece sp -I91.84 Q469"
"in-28F::IRKBNVN04JIYN9 rank=0011235 x=3789.0 y=1655.5 length=477","Brevundimonas sp -I89.10 Q469"
"48-28F::IQI8EWF01DP164 rank=0374682 x=1409.5 y=3598.0 length=477","Enterobacter sp -I100.00 Q469"
"48-28F::IQI8EWF01DP164 rank=0374682 x=1409.5 y=3598.0 length=477","Serratia proteamaculans -I100.00 Q469"
"48-28F::IQI8EWF01DP164 rank=0374682 x=1409.5 y=3598.0 length=477","Serratia sp -I100.00 Q469"
"48-28F::IQI8EWF01DP164 rank=0374682 x=1409.5 y=3598.0 length=477","Pantoea agglomerans -I100.00 Q469"
"48-28F::IQI8EWF01DP164 rank=0374682 x=1409.5 y=3598.0 length=477","Serratia sp -I100.00 Q469"
"in-28F::IRKBNVN04JATQY rank=0076093 x=3696.0 y=2952.0 length=477","Brevundimonas sp -I88.16 Q469"
"in-28F::IRKBNVN04JATQY rank=0076093 x=3696.0 y=2952.0 length=477","Brevundimonas sp -I88.16 Q469"
"in-28F::IRKBNVN04JSIQA rank=0021874 x=3898.0 y=1088.0 length=477","Brevundimonas sp -I88.79 Q469"
"in-28F::IRKBNVN04JSIQA rank=0021874 x=3898.0 y=1088.0 length=477","Brevundimonas sp -I88.79 Q469"
"in-28F::IRKBNVN04JSC5U rank=0181142 x=3896.0 y=2064.0 length=477","Brevundimonas sp -I88.24 Q469"
"in-28F::IRKBNVN04JSC5U rank=0181142 x=3896.0 y=2064.0 length=477","Brevundimonas sp -I88.24 Q469"
"in-28F::IRKBNVN04IHM8C rank=0019156 x=3364.0 y=1354.0 length=477","Brevundimonas sp -I89.10 Q469"
"in-28F::IRKBNVN04IHM8C rank=0019156 x=3364.0 y=1354.0 length=477","Brevundimonas sp -I89.10 Q469"
"pH2_s-28F::IQMTTU203GZN2S rank=0372830 x=2749.5 y=2066.5 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203GZN2S rank=0372830 x=2749.5 y=2066.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GZN2S rank=0372830 x=2749.5 y=2066.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GZN2S rank=0372830 x=2749.5 y=2066.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GZN2S rank=0372830 x=2749.5 y=2066.5 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GASW9 rank=0289645 x=2466.5 y=1115.5 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203GASW9 rank=0289645 x=2466.5 y=1115.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GASW9 rank=0289645 x=2466.5 y=1115.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GASW9 rank=0289645 x=2466.5 y=1115.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GASW9 rank=0289645 x=2466.5 y=1115.5 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FU7FB rank=0323297 x=2288.0 y=2501.0 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203FU7FB rank=0323297 x=2288.0 y=2501.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FU7FB rank=0323297 x=2288.0 y=2501.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FU7FB rank=0323297 x=2288.0 y=2501.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FU7FB rank=0323297 x=2288.0 y=2501.0 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GO47B rank=0262384 x=2629.0 y=2565.0 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203GO47B rank=0262384 x=2629.0 y=2565.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GO47B rank=0262384 x=2629.0 y=2565.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GO47B rank=0262384 x=2629.0 y=2565.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203GO47B rank=0262384 x=2629.0 y=2565.0 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203G2U4M rank=0101345 x=2785.0 y=3716.0 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203G2U4M rank=0101345 x=2785.0 y=3716.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203G2U4M rank=0101345 x=2785.0 y=3716.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203G2U4M rank=0101345 x=2785.0 y=3716.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203G2U4M rank=0101345 x=2785.0 y=3716.0 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203F1YDT rank=0383012 x=2365.5 y=1983.0 length=476","Phormidium sp -I90.87 Q468"
"pH2_s-28F::IQMTTU203F1YDT rank=0383012 x=2365.5 y=1983.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203F1YDT rank=0383012 x=2365.5 y=1983.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203F1YDT rank=0383012 x=2365.5 y=1983.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203F1YDT rank=0383012 x=2365.5 y=1983.0 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203HCU9F rank=0339355 x=2899.5 y=3505.5 length=476","Phormidium sp -I89.25 Q468"
"pH2_s-28F::IQMTTU203HCU9F rank=0339355 x=2899.5 y=3505.5 length=476","Fulvimarina sp -I89.34 Q468"
"pH2_s-28F::IQMTTU203HCU9F rank=0339355 x=2899.5 y=3505.5 length=476","Fulvimarina sp -I89.34 Q468"
"pH2_s-28F::IQMTTU203HCU9F rank=0339355 x=2899.5 y=3505.5 length=476","Fulvimarina sp -I89.34 Q468"
"pH2_s-28F::IQMTTU203HCU9F rank=0339355 x=2899.5 y=3505.5 length=476","Rhodomicrobium sp -I89.34 Q468"
"pH2_s-28F::IQMTTU202EOVM1 rank=0376383 x=1806.5 y=1947.0 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU202EOVM1 rank=0376383 x=1806.5 y=1947.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU202EOVM1 rank=0376383 x=1806.5 y=1947.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU202EOVM1 rank=0376383 x=1806.5 y=1947.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU202EOVM1 rank=0376383 x=1806.5 y=1947.0 length=476","Rhodomicrobium sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FMNBT rank=0305244 x=2191.0 y=519.5 length=476","Phormidium sp -I90.05 Q468"
"pH2_s-28F::IQMTTU203FMNBT rank=0305244 x=2191.0 y=519.5 length=476","Fulvimarina sp -I90.21 Q468"
"pH2_s-28F::IQMTTU203FMNBT rank=0305244 x=2191.0 y=519.5 length=476","Fulvimarina sp -I90.21 Q468"
"pH2_s-28F::IQMTTU203FMNBT rank=0305244 x=2191.0 y=519.5 length=476","Fulvimarina sp -I90.21 Q468"
"pH2_s-28F::IQMTTU203FMNBT rank=0305244 x=2191.0 y=519.5 length=476","Rhodomicrobium sp -I90.21 Q468"
"pH2_s-28F::IQMTTU203F5RGV rank=0252623 x=2408.0 y=3517.0 length=476","Phormidium sp -I90.57 Q468"
"pH2_s-28F::IQMTTU203F5RGV rank=0252623 x=2408.0 y=3517.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203F5RGV rank=0252623 x=2408.0 y=3517.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203F5RGV rank=0252623 x=2408.0 y=3517.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203F5RGV rank=0252623 x=2408.0 y=3517.0 length=476","Rhodomicrobium sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203FSI4T rank=0271043 x=2258.0 y=587.0 length=476","Phormidium sp -I90.48 Q468"
"pH2_s-28F::IQMTTU203FSI4T rank=0271043 x=2258.0 y=587.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203FSI4T rank=0271043 x=2258.0 y=587.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203FSI4T rank=0271043 x=2258.0 y=587.0 length=476","Fulvimarina sp -I90.67 Q468"
"pH2_s-28F::IQMTTU203FSI4T rank=0271043 x=2258.0 y=587.0 length=476","Rhodomicrobium sp -I90.67 Q468"
"in-28F::IRKBNVN04I39YZ rank=0062812 x=3622.0 y=489.5 length=476","Brevundimonas sp -I89.26 Q468"
"in-28F::IRKBNVN04I39YZ rank=0062812 x=3622.0 y=489.5 length=476","Brevundimonas sp -I89.26 Q468"
"pH2_s-28F::IQMTTU203FVXLZ rank=0296036 x=2296.5 y=3669.0 length=476","Phormidium sp -I90.52 Q468"
"pH2_s-28F::IQMTTU203FVXLZ rank=0296036 x=2296.5 y=3669.0 length=476","Fulvimarina sp -I90.72 Q468"
"pH2_s-28F::IQMTTU203FVXLZ rank=0296036 x=2296.5 y=3669.0 length=476","Fulvimarina sp -I90.72 Q468"
"pH2_s-28F::IQMTTU203FVXLZ rank=0296036 x=2296.5 y=3669.0 length=476","Fulvimarina sp -I90.72 Q468"
"pH2_s-28F::IQMTTU203FVXLZ rank=0296036 x=2296.5 y=3669.0 length=476","Rhodomicrobium sp -I90.72 Q468"
"pH2_s-28F::IQMTTU203FSJ14 rank=0274150 x=2258.0 y=1786.5 length=476","Phormidium sp -I90.95 Q468"
"pH2_s-28F::IQMTTU203FSJ14 rank=0274150 x=2258.0 y=1786.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FSJ14 rank=0274150 x=2258.0 y=1786.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FSJ14 rank=0274150 x=2258.0 y=1786.5 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU203FSJ14 rank=0274150 x=2258.0 y=1786.5 length=476","Rhodomicrobium sp -I91.19 Q468"
"salt-28F::IQI8EWF01EGBBR rank=0565460 x=1708.5 y=3781.0 length=476","Phormidium sp -I90.75 Q468"
"salt-28F::IQI8EWF01EGBBR rank=0565460 x=1708.5 y=3781.0 length=476","Sphingomonas sp -I88.48 Q468"
"salt-28F::IQI8EWF01EGBBR rank=0565460 x=1708.5 y=3781.0 length=476","Sphingomonas sp -I88.48 Q468"
"salt-28F::IQI8EWF01EGBBR rank=0565460 x=1708.5 y=3781.0 length=476","Agrobacterium sp -I88.48 Q468"
"salt-28F::IQI8EWF01EGBBR rank=0565460 x=1708.5 y=3781.0 length=476","Sphingomonas sp -I88.48 Q468"
"in-28F::IRKBNVN04IEQ9E rank=0111152 x=3331.5 y=1776.0 length=476","Brevundimonas sp -I88.82 Q468"
"in-28F::IRKBNVN04IEQ9E rank=0111152 x=3331.5 y=1776.0 length=476","Brevundimonas sp -I88.82 Q468"
"pH2_s-28F::IQMTTU202EK2MY rank=0349102 x=1763.0 y=520.0 length=476","Phormidium sp -I90.48 Q468"
"pH2_s-28F::IQMTTU202EK2MY rank=0349102 x=1763.0 y=520.0 length=476","Fulvimarina sp -I91.19 Q468"
"pH2_s-28F::IQMTTU202EK2MY rank=0349102 x=1763.0 y=520.0 length=476","Fulvimarina sp -I91.19 Q468"
