query,hit,identity,count
"71-SSU::IQMTTU204I01ZB rank=0246420 x=3585.0 y=1717.0 length=497","Basidiobolus ranarum -I89.00 Q489"
"71-SSU::IQMTTU204I01ZB rank=0246420 x=3585.0 y=1717.0 length=497","Basidiobolus ranarum -I89.00 Q489"
"71-SSU::IQMTTU204I01ZB rank=0246420 x=3585.0 y=1717.0 length=497","Powellomyces sp -I88.28 Q489"
"71-SSU::IQMTTU204I01ZB rank=0246420 x=3585.0 y=1717.0 length=497","Powellomyces sp -I88.66 Q489"
"71-SSU::IQMTTU204ID8T8 rank=0163451 x=3325.5 y=2478.5 length=497","Chytridium olla -I90.69 Q489"
"71-SSU::IQMTTU204ID8T8 rank=0163451 x=3325.5 y=2478.5 length=497","Powellomyces sp -I89.62 Q489"
"71-SSU::IQMTTU204ID8T8 rank=0163451 x=3325.5 y=2478.5 length=497","Powellomyces sp -I90.00 Q489"
"71-SSU::IQMTTU204IU65I rank=0325427 x=3518.5 y=2916.0 length=497","Chytridium olla -I90.69 Q489"
"71-SSU::IQMTTU204IU65I rank=0325427 x=3518.5 y=2916.0 length=497","Powellomyces sp -I89.62 Q489"
"71-SSU::IQMTTU204IU65I rank=0325427 x=3518.5 y=2916.0 length=497","Powellomyces sp -I90.00 Q489"
"71-SSU::IQMTTU204JHPGG rank=0019029 x=3775.0 y=398.0 length=497","Chytridium olla -I90.03 Q489"
"71-SSU::IQMTTU204JHPGG rank=0019029 x=3775.0 y=398.0 length=497","Powellomyces sp -I88.97 Q489"
"71-SSU::IQMTTU204JHPGG rank=0019029 x=3775.0 y=398.0 length=497","Powellomyces sp -I89.35 Q489"
"71-SSU::IQMTTU204IKJAG rank=0193749 x=3397.0 y=1046.0 length=497","Chytridium olla -I90.00 Q489"
"71-SSU::IQMTTU204IKJAG rank=0193749 x=3397.0 y=1046.0 length=497","Basidiobolus ranarum -I89.66 Q489"
"71-SSU::IQMTTU204IKJAG rank=0193749 x=3397.0 y=1046.0 length=497","Basidiobolus ranarum -I89.66 Q489"
"71-SSU::IQMTTU204IKJAG rank=0193749 x=3397.0 y=1046.0 length=497","Powellomyces sp -I88.93 Q489"
"71-SSU::IQMTTU204IKJAG rank=0193749 x=3397.0 y=1046.0 length=497","Powellomyces sp -I89.31 Q489"
"79-SSU::IP4HKJN02G7P0A rank=0479443 x=2841.0 y=984.5 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02G7P0A rank=0479443 x=2841.0 y=984.5 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02G7P0A rank=0479443 x=2841.0 y=984.5 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02IMUCQ rank=0535118 x=3423.0 y=2200.0 length=496","Chytridium olla -I90.53 Q488"
"79-SSU::IP4HKJN02IMUCQ rank=0535118 x=3423.0 y=2200.0 length=496","Powellomyces sp -I89.44 Q488"
"79-SSU::IP4HKJN02IMUCQ rank=0535118 x=3423.0 y=2200.0 length=496","Powellomyces sp -I89.82 Q488"
"79-SSU::IP4HKJN02G2WMG rank=0361055 x=2786.0 y=1558.0 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02G2WMG rank=0361055 x=2786.0 y=1558.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02G2WMG rank=0361055 x=2786.0 y=1558.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02G2WMG rank=0361055 x=2786.0 y=1558.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02G2WMG rank=0361055 x=2786.0 y=1558.0 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02GKLBR rank=0809107 x=2577.5 y=3173.5 length=496","Chytridium olla -I91.70 Q488"
"79-SSU::IP4HKJN02GKLBR rank=0809107 x=2577.5 y=3173.5 length=496","Powellomyces sp -I90.58 Q488"
"79-SSU::IP4HKJN02GKLBR rank=0809107 x=2577.5 y=3173.5 length=496","Powellomyces sp -I90.97 Q488"
"79-SSU::IP4HKJN02IFTUG rank=0213602 x=3343.0 y=2630.0 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02IFTUG rank=0213602 x=3343.0 y=2630.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02IFTUG rank=0213602 x=3343.0 y=2630.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02IFTUG rank=0213602 x=3343.0 y=2630.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02IFTUG rank=0213602 x=3343.0 y=2630.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02H6H4A rank=0642839 x=3237.5 y=1704.0 length=496","Chytridium olla -I90.49 Q488"
"79-SSU::IP4HKJN02H6H4A rank=0642839 x=3237.5 y=1704.0 length=496","Basidiobolus ranarum -I90.14 Q488"
"79-SSU::IP4HKJN02H6H4A rank=0642839 x=3237.5 y=1704.0 length=496","Basidiobolus ranarum -I90.14 Q488"
"79-SSU::IP4HKJN02H6H4A rank=0642839 x=3237.5 y=1704.0 length=496","Powellomyces sp -I89.40 Q488"
"79-SSU::IP4HKJN02H6H4A rank=0642839 x=3237.5 y=1704.0 length=496","Powellomyces sp -I89.79 Q488"
"79-SSU::IP4HKJN02IK53O rank=0063955 x=3404.0 y=1938.0 length=496","Chytridium olla -I90.10 Q488"
"79-SSU::IP4HKJN02IK53O rank=0063955 x=3404.0 y=1938.0 length=496","Powellomyces sp -I89.04 Q488"
"79-SSU::IP4HKJN02IK53O rank=0063955 x=3404.0 y=1938.0 length=496","Powellomyces sp -I89.42 Q488"
"79-SSU::IP4HKJN02GUEDJ rank=0287506 x=2689.0 y=1973.0 length=496","Chytridium olla -I90.53 Q488"
"79-SSU::IP4HKJN02GUEDJ rank=0287506 x=2689.0 y=1973.0 length=496","Powellomyces sp -I89.08 Q488"
"79-SSU::IP4HKJN02GUEDJ rank=0287506 x=2689.0 y=1973.0 length=496","Powellomyces sp -I89.47 Q488"
"79-SSU::IP4HKJN02GL5AR rank=0058113 x=2595.5 y=1985.0 length=496","Chytridium olla -I89.82 Q488"
"79-SSU::IP4HKJN02GL5AR rank=0058113 x=2595.5 y=1985.0 length=496","Powellomyces sp -I88.73 Q488"
"79-SSU::IP4HKJN02GL5AR rank=0058113 x=2595.5 y=1985.0 length=496","Powellomyces sp -I89.12 Q488"
"79-SSU::IP4HKJN02GDYN4 rank=0589906 x=2502.0 y=1074.0 length=496","Chytridium olla -I90.69 Q488"
"79-SSU::IP4HKJN02GDYN4 rank=0589906 x=2502.0 y=1074.0 length=496","Powellomyces sp -I89.62 Q488"
"79-SSU::IP4HKJN02GDYN4 rank=0589906 x=2502.0 y=1074.0 length=496","Powellomyces sp -I90.00 Q488"
"79-SSU::IP4HKJN02IZJIO rank=0226240 x=3568.5 y=766.0 length=496","Chytridium olla -I90.34 Q488"
"79-SSU::IP4HKJN02IZJIO rank=0226240 x=3568.5 y=766.0 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02IZJIO rank=0226240 x=3568.5 y=766.0 length=496","Powellomyces sp -I89.66 Q488"
"79-SSU::IP4HKJN02FOQMF rank=0674172 x=2214.0 y=3893.0 length=496","Chytridium olla -I91.04 Q488"
"79-SSU::IP4HKJN02FOQMF rank=0674172 x=2214.0 y=3893.0 length=496","Basidiobolus ranarum -I90.68 Q488"
"79-SSU::IP4HKJN02FOQMF rank=0674172 x=2214.0 y=3893.0 length=496","Basidiobolus ranarum -I90.68 Q488"
"79-SSU::IP4HKJN02FOQMF rank=0674172 x=2214.0 y=3893.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02FOQMF rank=0674172 x=2214.0 y=3893.0 length=496","Powellomyces sp -I90.32 Q488"
"79-SSU::IP4HKJN02IDZZJ rank=0197462 x=3322.5 y=3293.5 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02IDZZJ rank=0197462 x=3322.5 y=3293.5 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02IDZZJ rank=0197462 x=3322.5 y=3293.5 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02GVS5S rank=0106471 x=2705.0 y=2254.0 length=496","Chytridium olla -I90.03 Q488"
"79-SSU::IP4HKJN02GVS5S rank=0106471 x=2705.0 y=2254.0 length=496","Basidiobolus ranarum -I89.69 Q488"
"79-SSU::IP4HKJN02GVS5S rank=0106471 x=2705.0 y=2254.0 length=496","Basidiobolus ranarum -I89.69 Q488"
"79-SSU::IP4HKJN02GVS5S rank=0106471 x=2705.0 y=2254.0 length=496","Powellomyces sp -I88.97 Q488"
"79-SSU::IP4HKJN02GVS5S rank=0106471 x=2705.0 y=2254.0 length=496","Powellomyces sp -I89.35 Q488"
"79-SSU::IP4HKJN02GAG1F rank=0430149 x=2462.0 y=2097.0 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02GAG1F rank=0430149 x=2462.0 y=2097.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02GAG1F rank=0430149 x=2462.0 y=2097.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02GAG1F rank=0430149 x=2462.0 y=2097.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02GAG1F rank=0430149 x=2462.0 y=2097.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02JB4T4 rank=0312429 x=3711.0 y=2538.0 length=496","Chytridium olla -I90.00 Q488"
"79-SSU::IP4HKJN02JB4T4 rank=0312429 x=3711.0 y=2538.0 length=496","Basidiobolus ranarum -I89.66 Q488"
"79-SSU::IP4HKJN02JB4T4 rank=0312429 x=3711.0 y=2538.0 length=496","Basidiobolus ranarum -I89.66 Q488"
"79-SSU::IP4HKJN02JB4T4 rank=0312429 x=3711.0 y=2538.0 length=496","Powellomyces sp -I88.93 Q488"
"79-SSU::IP4HKJN02JB4T4 rank=0312429 x=3711.0 y=2538.0 length=496","Powellomyces sp -I89.31 Q488"
"79-SSU::IP4HKJN02J4QLX rank=0148189 x=4037.5 y=1827.5 length=496","Chytridium olla -I90.34 Q488"
"79-SSU::IP4HKJN02J4QLX rank=0148189 x=4037.5 y=1827.5 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02J4QLX rank=0148189 x=4037.5 y=1827.5 length=496","Powellomyces sp -I89.66 Q488"
"79-SSU::IP4HKJN02G9IWW rank=0494170 x=2861.5 y=3182.5 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02G9IWW rank=0494170 x=2861.5 y=3182.5 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02G9IWW rank=0494170 x=2861.5 y=3182.5 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02G9IWW rank=0494170 x=2861.5 y=3182.5 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02G9IWW rank=0494170 x=2861.5 y=3182.5 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02JRNFO rank=0054519 x=3888.0 y=1490.5 length=496","Chytridium olla -I91.21 Q488"
"79-SSU::IP4HKJN02JRNFO rank=0054519 x=3888.0 y=1490.5 length=496","Basidiobolus ranarum -I90.84 Q488"
"79-SSU::IP4HKJN02JRNFO rank=0054519 x=3888.0 y=1490.5 length=496","Basidiobolus ranarum -I90.84 Q488"
"79-SSU::IP4HKJN02JRNFO rank=0054519 x=3888.0 y=1490.5 length=496","Powellomyces sp -I90.07 Q488"
"79-SSU::IP4HKJN02JRNFO rank=0054519 x=3888.0 y=1490.5 length=496","Powellomyces sp -I90.48 Q488"
"79-SSU::IP4HKJN02HQOMF rank=0196103 x=3057.5 y=917.0 length=496","Chytridium olla -I90.28 Q488"
"79-SSU::IP4HKJN02HQOMF rank=0196103 x=3057.5 y=917.0 length=496","Powellomyces sp -I89.20 Q488"
"79-SSU::IP4HKJN02HQOMF rank=0196103 x=3057.5 y=917.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02F8P32 rank=0476222 x=2442.5 y=2464.0 length=496","Chytridium olla -I90.69 Q488"
"79-SSU::IP4HKJN02F8P32 rank=0476222 x=2442.5 y=2464.0 length=496","Powellomyces sp -I89.62 Q488"
"79-SSU::IP4HKJN02F8P32 rank=0476222 x=2442.5 y=2464.0 length=496","Powellomyces sp -I90.00 Q488"
"79-SSU::IP4HKJN02IQBBF rank=0051248 x=3463.0 y=313.5 length=496","Chytridium olla -I90.53 Q488"
"79-SSU::IP4HKJN02IQBBF rank=0051248 x=3463.0 y=313.5 length=496","Powellomyces sp -I89.08 Q488"
"79-SSU::IP4HKJN02IQBBF rank=0051248 x=3463.0 y=313.5 length=496","Powellomyces sp -I89.47 Q488"
"79-SSU::IP4HKJN02G8TA8 rank=0671907 x=2853.0 y=2770.0 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02G8TA8 rank=0671907 x=2853.0 y=2770.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02G8TA8 rank=0671907 x=2853.0 y=2770.0 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02HR8BD rank=0335603 x=3074.0 y=3463.0 length=496","Chytridium olla -I90.00 Q488"
"79-SSU::IP4HKJN02HR8BD rank=0335603 x=3074.0 y=3463.0 length=496","Powellomyces sp -I88.93 Q488"
"79-SSU::IP4HKJN02HR8BD rank=0335603 x=3074.0 y=3463.0 length=496","Gigaspora albida -I89.89 Q488"
"79-SSU::IP4HKJN02HY2IL rank=0168621 x=3152.5 y=3051.0 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02HY2IL rank=0168621 x=3152.5 y=3051.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02HY2IL rank=0168621 x=3152.5 y=3051.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02GS31A rank=0544461 x=2674.5 y=3356.0 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02GS31A rank=0544461 x=2674.5 y=3356.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02GS31A rank=0544461 x=2674.5 y=3356.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02GS31A rank=0544461 x=2674.5 y=3356.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02GS31A rank=0544461 x=2674.5 y=3356.0 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02G9UQ7 rank=0707207 x=2865.5 y=2145.5 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02G9UQ7 rank=0707207 x=2865.5 y=2145.5 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02G9UQ7 rank=0707207 x=2865.5 y=2145.5 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02G4YQK rank=0718513 x=2809.0 y=3402.0 length=496","Chytridium olla -I89.53 Q488"
"79-SSU::IP4HKJN02G4YQK rank=0718513 x=2809.0 y=3402.0 length=496","Powellomyces sp -I88.41 Q488"
"79-SSU::IP4HKJN02G4YQK rank=0718513 x=2809.0 y=3402.0 length=496","Powellomyces sp -I88.81 Q488"
"79-SSU::IP4HKJN02GHFST rank=0381352 x=2541.5 y=3499.0 length=496","Chytridium olla -I90.63 Q488"
"79-SSU::IP4HKJN02GHFST rank=0381352 x=2541.5 y=3499.0 length=496","Powellomyces sp -I89.55 Q488"
"79-SSU::IP4HKJN02GHFST rank=0381352 x=2541.5 y=3499.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02FVWGX rank=0118561 x=2296.0 y=2191.0 length=496","Chytridium olla -I91.03 Q488"
"79-SSU::IP4HKJN02FVWGX rank=0118561 x=2296.0 y=2191.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02FVWGX rank=0118561 x=2296.0 y=2191.0 length=496","Powellomyces sp -I90.34 Q488"
"79-SSU::IP4HKJN02HK9UM rank=0063476 x=2995.0 y=2444.5 length=496","Chytridium olla -I90.63 Q488"
"79-SSU::IP4HKJN02HK9UM rank=0063476 x=2995.0 y=2444.5 length=496","Powellomyces sp -I89.55 Q488"
"79-SSU::IP4HKJN02HK9UM rank=0063476 x=2995.0 y=2444.5 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02FZ983 rank=0311630 x=2346.5 y=1877.0 length=496","Chytridium olla -I91.00 Q488"
"79-SSU::IP4HKJN02FZ983 rank=0311630 x=2346.5 y=1877.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02FZ983 rank=0311630 x=2346.5 y=1877.0 length=496","Basidiobolus ranarum -I90.66 Q488"
"79-SSU::IP4HKJN02FZ983 rank=0311630 x=2346.5 y=1877.0 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02FZ983 rank=0311630 x=2346.5 y=1877.0 length=496","Powellomyces sp -I90.31 Q488"
"79-SSU::IP4HKJN02JRB1G rank=0835286 x=3884.5 y=3106.0 length=496","Chytridium olla -I90.18 Q488"
"79-SSU::IP4HKJN02JRB1G rank=0835286 x=3884.5 y=3106.0 length=496","Powellomyces sp -I89.08 Q488"
"79-SSU::IP4HKJN02JRB1G rank=0835286 x=3884.5 y=3106.0 length=496","Powellomyces sp -I89.47 Q488"
"79-SSU::IP4HKJN02H5OKS rank=0637579 x=3228.0 y=282.0 length=496","Chytridium olla -I90.38 Q488"
"79-SSU::IP4HKJN02H5OKS rank=0637579 x=3228.0 y=282.0 length=496","Powellomyces sp -I89.31 Q488"
"79-SSU::IP4HKJN02H5OKS rank=0637579 x=3228.0 y=282.0 length=496","Powellomyces sp -I89.69 Q488"
"79-SSU::IP4HKJN02GIPL1 rank=0708564 x=2556.0 y=1431.5 length=496","Chytridium olla -I90.18 Q488"
"79-SSU::IP4HKJN02GIPL1 rank=0708564 x=2556.0 y=1431.5 length=496","Powellomyces sp -I89.44 Q488"
"79-SSU::IP4HKJN02GIPL1 rank=0708564 x=2556.0 y=1431.5 length=496","Powellomyces sp -I89.82 Q488"
"79-SSU::IP4HKJN02HDZL2 rank=0352682 x=2912.0 y=2552.0 length=496","Chytridium olla -I90.69 Q488"
"79-SSU::IP4HKJN02HDZL2 rank=0352682 x=2912.0 y=2552.0 length=496","Basidiobolus ranarum -I90.34 Q488"
"79-SSU::IP4HKJN02HDZL2 rank=0352682 x=2912.0 y=2552.0 length=496","Basidiobolus ranarum -I90.34 Q488"
"79-SSU::IP4HKJN02HDZL2 rank=0352682 x=2912.0 y=2552.0 length=496","Powellomyces sp -I89.62 Q488"
"79-SSU::IP4HKJN02HDZL2 rank=0352682 x=2912.0 y=2552.0 length=496","Powellomyces sp -I90.00 Q488"
"79-SSU::IP4HKJN02JOYLD rank=0070500 x=3857.0 y=2959.0 length=496","Chytridium olla -I91.82 Q488"
"79-SSU::IP4HKJN02JOYLD rank=0070500 x=3857.0 y=2959.0 length=496","Powellomyces sp -I90.67 Q488"
"79-SSU::IP4HKJN02JOYLD rank=0070500 x=3857.0 y=2959.0 length=496","Powellomyces sp -I91.08 Q488"
"79-SSU::IP4HKJN02JRS9Y rank=0709120 x=3890.5 y=868.5 length=496","Chytridium olla -I89.97 Q488"
"79-SSU::IP4HKJN02JRS9Y rank=0709120 x=3890.5 y=868.5 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02JRS9Y rank=0709120 x=3890.5 y=868.5 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02F96FR rank=0854303 x=2459.0 y=645.0 length=496","Chytridium olla -I90.24 Q488"
"79-SSU::IP4HKJN02F96FR rank=0854303 x=2459.0 y=645.0 length=496","Powellomyces sp -I89.16 Q488"
"79-SSU::IP4HKJN02F96FR rank=0854303 x=2459.0 y=645.0 length=496","Powellomyces sp -I89.55 Q488"
"79-SSU::IP4HKJN02JLCAE rank=0159745 x=3816.0 y=2020.0 length=496","Chytridium olla -I90.34 Q488"
"79-SSU::IP4HKJN02JLCAE rank=0159745 x=3816.0 y=2020.0 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02JLCAE rank=0159745 x=3816.0 y=2020.0 length=496","Powellomyces sp -I89.66 Q488"
"79-SSU::IP4HKJN02IKUUM rank=0644238 x=3400.5 y=3740.5 length=496","Chytridium olla -I90.34 Q488"
"79-SSU::IP4HKJN02IKUUM rank=0644238 x=3400.5 y=3740.5 length=496","Basidiobolus ranarum -I90.00 Q488"
"79-SSU::IP4HKJN02IKUUM rank=0644238 x=3400.5 y=3740.5 length=496","Basidiobolus ranarum -I90.00 Q488"
"79-SSU::IP4HKJN02IKUUM rank=0644238 x=3400.5 y=3740.5 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02IKUUM rank=0644238 x=3400.5 y=3740.5 length=496","Powellomyces sp -I89.66 Q488"
"79-SSU::IP4HKJN02HDX4B rank=0835284 x=2912.5 y=617.0 length=496","Chytridium olla -I90.00 Q488"
"79-SSU::IP4HKJN02HDX4B rank=0835284 x=2912.5 y=617.0 length=496","Basidiobolus ranarum -I89.66 Q488"
"79-SSU::IP4HKJN02HDX4B rank=0835284 x=2912.5 y=617.0 length=496","Basidiobolus ranarum -I89.66 Q488"
"79-SSU::IP4HKJN02HDX4B rank=0835284 x=2912.5 y=617.0 length=496","Powellomyces sp -I88.93 Q488"
"79-SSU::IP4HKJN02HDX4B rank=0835284 x=2912.5 y=617.0 length=496","Powellomyces sp -I89.31 Q488"
"79-SSU::IP4HKJN02HB6ZU rank=0118008 x=2892.5 y=728.0 length=496","Chytridium olla -I90.28 Q488"
"79-SSU::IP4HKJN02HB6ZU rank=0118008 x=2892.5 y=728.0 length=496","Powellomyces sp -I89.20 Q488"
"79-SSU::IP4HKJN02HB6ZU rank=0118008 x=2892.5 y=728.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02FX5J5 rank=0313447 x=2322.0 y=787.5 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02FX5J5 rank=0313447 x=2322.0 y=787.5 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02FX5J5 rank=0313447 x=2322.0 y=787.5 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02FX5J5 rank=0313447 x=2322.0 y=787.5 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02FX5J5 rank=0313447 x=2322.0 y=787.5 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02H0G4E rank=0379118 x=3168.0 y=3100.0 length=496","Chytridium olla -I90.97 Q488"
"79-SSU::IP4HKJN02H0G4E rank=0379118 x=3168.0 y=3100.0 length=496","Basidiobolus ranarum -I90.63 Q488"
"79-SSU::IP4HKJN02H0G4E rank=0379118 x=3168.0 y=3100.0 length=496","Basidiobolus ranarum -I90.63 Q488"
"79-SSU::IP4HKJN02H0G4E rank=0379118 x=3168.0 y=3100.0 length=496","Powellomyces sp -I89.90 Q488"
"79-SSU::IP4HKJN02H0G4E rank=0379118 x=3168.0 y=3100.0 length=496","Powellomyces sp -I90.28 Q488"
"79-SSU::IP4HKJN02F1XV9 rank=0224713 x=2365.5 y=1351.5 length=496","Chytridium olla -I90.63 Q488"
"79-SSU::IP4HKJN02F1XV9 rank=0224713 x=2365.5 y=1351.5 length=496","Powellomyces sp -I89.55 Q488"
"79-SSU::IP4HKJN02F1XV9 rank=0224713 x=2365.5 y=1351.5 length=496","Powellomyces sp -I89.93 Q488"
"79-SSU::IP4HKJN02G5TTZ rank=0262363 x=2819.0 y=2741.0 length=496","Basidiobolus ranarum -I91.01 Q488"
"79-SSU::IP4HKJN02G5TTZ rank=0262363 x=2819.0 y=2741.0 length=496","Basidiobolus ranarum -I91.01 Q488"
"79-SSU::IP4HKJN02G5TTZ rank=0262363 x=2819.0 y=2741.0 length=496","Powellomyces sp -I90.25 Q488"
"79-SSU::IP4HKJN02G5TTZ rank=0262363 x=2819.0 y=2741.0 length=496","Powellomyces sp -I90.65 Q488"
"79-SSU::IP4HKJN02G5TTZ rank=0262363 x=2819.0 y=2741.0 length=496","Powellomyces sp -I90.65 Q488"
"79-SSU::IP4HKJN02F4J0M rank=0291585 x=2395.0 y=452.5 length=496","Chytridium olla -I90.31 Q488"
"79-SSU::IP4HKJN02F4J0M rank=0291585 x=2395.0 y=452.5 length=496","Basidiobolus ranarum -I89.97 Q488"
"79-SSU::IP4HKJN02F4J0M rank=0291585 x=2395.0 y=452.5 length=496","Basidiobolus ranarum -I89.97 Q488"
"79-SSU::IP4HKJN02F4J0M rank=0291585 x=2395.0 y=452.5 length=496","Powellomyces sp -I89.24 Q488"
"79-SSU::IP4HKJN02F4J0M rank=0291585 x=2395.0 y=452.5 length=496","Powellomyces sp -I89.62 Q488"
"79-SSU::IP4HKJN02HGSLJ rank=0582105 x=2944.5 y=2357.0 length=496","Chytridium olla -I90.34 Q488"
"79-SSU::IP4HKJN02HGSLJ rank=0582105 x=2944.5 y=2357.0 length=496","Powellomyces sp -I89.27 Q488"
"79-SSU::IP4HKJN02HGSLJ rank=0582105 x=2944.5 y=2357.0 length=496","Powellomyces sp -I89.66 Q488"
"79-SSU::IP4HKJN02F080W rank=0489936 x=2357.0 y=1886.0 length=496","Chytridium olla -I90.66 Q488"
"79-SSU::IP4HKJN02F080W rank=0489936 x=2357.0 y=1886.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02F080W rank=0489936 x=2357.0 y=1886.0 length=496","Basidiobolus ranarum -I90.31 Q488"
"79-SSU::IP4HKJN02F080W rank=0489936 x=2357.0 y=1886.0 length=496","Powellomyces sp -I89.58 Q488"
"79-SSU::IP4HKJN02F080W rank=0489936 x=2357.0 y=1886.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02ID3BR rank=0119475 x=3323.5 y=3525.0 length=496","Chytridium olla -I91.03 Q488"
"79-SSU::IP4HKJN02ID3BR rank=0119475 x=3323.5 y=3525.0 length=496","Basidiobolus ranarum -I90.69 Q488"
"79-SSU::IP4HKJN02ID3BR rank=0119475 x=3323.5 y=3525.0 length=496","Basidiobolus ranarum -I90.69 Q488"
"79-SSU::IP4HKJN02ID3BR rank=0119475 x=3323.5 y=3525.0 length=496","Powellomyces sp -I89.97 Q488"
"79-SSU::IP4HKJN02ID3BR rank=0119475 x=3323.5 y=3525.0 length=496","Powellomyces sp -I90.34 Q488"
"79-SSU::IP4HKJN02JKO87 rank=0405784 x=3809.0 y=841.5 length=496","Chytridium olla -I89.80 Q488"
"79-SSU::IP4HKJN02JKO87 rank=0405784 x=3809.0 y=841.5 length=496","Powellomyces sp -I89.12 Q488"
"79-SSU::IP4HKJN02JKO87 rank=0405784 x=3809.0 y=841.5 length=496","Powellomyces sp -I89.12 Q488"
"79-SSU::IP4HKJN02I719Q rank=0530975 x=3665.0 y=1004.5 length=496","Chytridium olla -I90.44 Q488"
"79-SSU::IP4HKJN02I719Q rank=0530975 x=3665.0 y=1004.5 length=496","Powellomyces sp -I89.38 Q488"
"79-SSU::IP4HKJN02I719Q rank=0530975 x=3665.0 y=1004.5 length=496","Powellomyces sp -I89.76 Q488"
